검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,철학
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"256","적당히 느슨하게 조금씩 행복해지는 습관 ","바쿠@정신과의 지음 ;김윤경 옮김","부키","2023","","9788960519657","03190","189","193",
"256","데이터는 어떻게 인생의 무기가 되는가 ","세스 스티븐스 다비도위츠 지음 ;안진이 옮김","길벗","2022","","9791140701353","03320","181.91","193",
"258","무엇이 옳은가 :궁극의 질문들, 우리의 방향이 되다 ","후안 엔리케스 지음 ;이경식 옮김","세계사컨텐츠그룹","2022","","9788933871805","03300","190","192",
"258","냉정한 이타주의자 :세상을 바꾸는 건 열정이 아닌 냉정이다 ","윌리엄 맥어스킬 지음 ;전미영 옮김","부키","2017","","9788960515833","03100","191.5","192",
"258","습관의 알고리즘 :인간의 뇌는 어떻게 행동을 설계하는가 ","러셀 폴드랙 지음 ;신솔잎 옮김","비즈니스북스","2022","","9791162542644","03190","181.845","192",
"261","불안을 이기는 철학 :나를 단단하게 만드는 열네 번의 스토아 수업 ","브리지드 딜레이니 지음 ;조율리 옮김","길벗","2023","","9791140704620","03190","160.25","191",
"261","감정은 어떻게 만들어지는가? ","지은이: 리사 펠드먼 배렛 ;옮긴이: 최호영","한국물가정보","2017","","9791188096428","03180","181.7","191",
"263","차라투스트라는 이렇게 말했다","프리드리히 니체 지음;장희창 옮김","민음사","2004","","9788937460944","04850","165.77","190",
"263","문제적 캐릭터 심리 사전 :불완전한 인간의 빛과 그림자를 어떻게 이야기에 담을까? ","한민,유지현 지음","시크릿하우스","2022","","9791192312231","03800","182.12","190",
"265","안티프래질 :불확실성과 충격을 성장으로 이끄는 힘 ","나심 니콜라스 탈레브 지음 ;안세민 옮김","미래엔","2013","","9788937834332","13300","186.2","189",
"265","차라투스트라는 이렇게 말했다 :모든 사람을 위한, 그리고 그 누구를 위한 것도 아닌 책 ","프리드리히 니체 지음 ;이진우 옮김","휴머니스트출판그룹","2020","","9791160804591","03160","165.77","189",
"265","코어 마인드 =내 마음대로 살 수 있는 내면의 힘 /Core mind ","지나영 지음","위즈덤하우스","2023","","9791168126909","03180","181.7","189",
"265","삶의 무기가 되는 심리학 :삶을 획기적으로 변화시킬 50가지 심리 기술 ","레온 빈트샤이트 지음 ;장혜경 옮김","심플라이프","2019","","9791186757468","13180","180","189",
"269","무례한 사람에게 휘둘리지 않는 법 :스스로를 지킬 수 있는 인간관계 처방전 ","정재훈 지음","Mindset","2022","","9791191043655","03190","189.2","188",
"270","(만화로 보는) 3분 철학 ","김재훈 글·그림 ;서정욱 글","카시오페아","2021","3","9791168270343","03160","160","187",
"271","스몰 트라우마 :삶의 면역을 기르는 자기 돌봄의 심리학 ","멕 애럴 지음 ;박슬라 옮김","웅진씽크빅","2023","","9788901273440","03180","186.5","186",
"271","그대 늙어가는 것이 아니라 익어가는 것이다 ","오평선 지음","콘텐츠그룹 포레스트","2022","","9791192625188","03810","199.8","186",
"271","내가 원하는 곳에 나를 데려가라 =Self-assurance ","네빌 고다드 지음 ;김은영 옮김","터닝페이지","2024","","9791193650035","03190","189","186",
"274","하루의 사랑작업 :오늘의 나를 사랑하는 가장 단순하고 솔직한 방법 ","김설아 지음","정신세계사","2023","","9788935704637","03190","189.1","184",
"274","지금 하지 않으면 언제 하겠는가 :세계 최고 멘토들의 인생 수업 ","팀 페리스 지음 ;정지현 옮김","Tornado(토네이도미디어그룹)","2018","","9791158510978","03190","199.1","184",
"274","인생에서 가장 후회되는 게 뭐냐고 묻는다면 ","노우티 지음","북로망스","2023","","9791191891331","03190","199.1","184",
"277","자제력 수업 :실패의 유혹을 물리치는 힘 ","피터 홀린스 지음 ;공민희 옮김","포레스트북스","2019","","9791189584160","03190","189","182",
"278","내 삶에 예술을 들일 때, 니체 :허무의 늪에서 삶의 자극제를 찾는 철학 수업 ","박찬국 지음","21세기북스(북이십일 21세기북스)","2023","","9791171170494","04300","165.77","181",
"278","김경일의 지혜로운 인간생활 :님을 위한 행복한 인간관계 지침서 ","김경일 지음","저녁달","2022","","9791189217136","03180","189.2","181",
"280","나는 왜 네 말이 힘들까 :상대의 말이 듣기 힘들 때 후회되는 말을 했을 때, 꼬인 관계를 풀어주는 연결의 대화 수업 ","박재연 지음","한빛라이프","2020","","9791190846011","03180","189.2","180",
"281","아들러 심리학을 읽는 밤 :『미움받을 용기』 기시미 이치로의 아들러 심리학 입문 ","기시미 이치로 지음 ;박재현 옮김","살림출판사","2015","","9788952230645","13180","189","179",
"281","스키너의 심리상자 열기:세상을 뒤바꾼 위대한 심리 실험 10장면","로렌 슬레이터 지음;조증열 옮김","에코의서재","2006","","9788995688908","03810","180.733","179",
"281","죽음의 역사 :죽음은 어떻게 우리의 세상을 변화시켰는가? ","앤드루 도이그 지음 ;석혜미 옮김","로크미디어","2023","","9791140806409","03400","126.5","179",
"281","(만화로 보는) 3분 철학 ","김재훈 글·그림 ;서정욱 글","카시오페아","2021","2","9791168270015","03160","160","179",
"281","말하기 전에 생각했나요? :당당하게 말하지만 상처 주지 않는 대화법 ","권민창 지음","떠오름","2022","","9791192372006","03190","189.2","179",
"286","타인을 읽는 말 :4가지 상징으로 풀어내는 대화의 심리학 ","로런스 앨리슨,김두완 옮김","흐름출판","2021","","9788965964223","03180","189.2","177",
"286","씽킹 101 :더 나은 삶을 위한 생각하기 연습 ","지은이: 안우경 ;옮긴이: 김보람","흐름출판","2023","","9788965965466","03180","181.35","177",
"286","우리 인생에 바람을 초대하려면 :세계적 지성이 들려주는 모험과 발견의 철학 ","파스칼 브뤼크네르 지음 ;이세진 옮김","인플루엔셜","2023","","9791168341364","03100","104","177",
"289","내가 누구인지 아는 것이 왜 중요한가 :그간 외면해온 외로운 나에게 인생을 묻다 ","페터 베르 지음 ;장혜경 옮김","갈매나무","2024","","9791191842630","03190","189.1","176",
"290","토니 로빈스 거인의 생각법 :내 안의 무한 능력을 꺼내는 힘 ","토니 로빈스 지음 ;도희진 옮김","RHK(알에이치코리아)","2023","","9788925576466","03320","189.1","175",
"290","화성에서 온 남자 금성에서 온 여자 ","존 그레이 지음 ;김경숙 옮김","동녘라이프","2021","","9788990514820","03840","182.2","175",
"290","전념 :나와 세상을 바꾸는 힘에 관하여 ","피트 데이비스 지음 ;신유희 옮김","상상스퀘어","2022","","9791197549335","03300","199.1","175",
"293","니체의 인간학 =약함, 비열함, 선량함과 싸우는 까칠한 철학자 /The anthropology of friedrich Nietzsche ","나카지마 요시미치 지음 ;이지수 옮김","다산북스","2016","","9791130609508","03190","165.77","174",
"293","세상에서 가장 긴 행복 탐구 보고서 :'행복의 조건'을 찾는 하버드의 연구는 지금도 계속된다 ","로버트 월딩거,박선령 옮김","비즈니스북스","2023","","9791162543481","03190","189.2","174",
"293","(잠들기 전에 읽는) 쇼펜하우어 ","예저우 지음 ;이영주 옮김","오렌지연필","2023","","9791189922450","03100","165.47","174",
"293","공간의 심리학 :인간의 행동을 결정하는 공간의 비밀 ","발터 슈미트 지음 ;문항심 옮김","반니","2020","","9791190467537","03180","180","174",
"297","수도자처럼 생각하기 :목적 있는 삶을 위한 11가지 기술 ","제이 셰티 지음 ;이지연 옮김","다산북스","2021","","9791130638201","03100","189.1","173",
"297","모닝 루틴 =하루를 설레게 만드는 작은 습관 /Morning routine ","쓰카모토 료 지음 ;장은주 옮김","위즈덤하우스 미디어그룹","2020","","9791190630245","03190","181.845","173",
"299","탤런트 코드 :재능을 지배하는 세 가지 법칙 ","대니얼 코일 지음 ;이지민 옮김","웅진씽크빅","2021","","9788901248974","03320","181.1","172",
"299","(강신주의) 감정수업 :스피노자와 함께 배우는 인간의 48가지 얼굴 ","지은이: 강신주","민음사","2013","","9788937488351","03100","181.7","172",
"299","나는 생각이 너무 많아 :넘치는 생각 때문에 삶이 피곤한 사람들을 위한 심리 처방 ","크리스텔 프티콜랭 지음 ;이세진 옮김","부키","2021","","9788960518445","03180","181.3","172",
"299","나를 아프게 한 건 항상 나였다 :지친 마음을 위로하는 치유의 심리학 ","이혜진 지음","스몰빅미디어","2022","","9791191731217","03190","199.1","172",
"299","너무 예민해서 힘든 당신을 위한 회복 심리학 :예민해도 행복해지는 기술 ","나가누마 무츠오 지음 ;이정은 옮김","홍익출판 미디어그룹","2020","","9791197224737","03180","182.12","172",
"304","가치 있는 삶 ","마리 루티 지음 ;이현경 옮김","을유문화사","2022","","9788932474779","03100","199.1","171",
"304","어른의 재미 :버릴 건 체면, 잡을 건 균형 ","진영호 지음","클레이하우스","2022","","9791197768415","03320","199.1","171",
"306","슬로싱킹 =속도를 늦출수록 탁월해지는 생각의 힘 /Slow thinking ","황농문 지음","위즈덤하우스","2020","","9791191119640","03320","181.3","170",
"307","노이즈 :판단을 조종하는 생각의 함정 ","지은이: 대니얼 카너먼,옮긴이: 장진영","김영사","2022","","9788934961567","03320","181.91","169",
"307","아직도 가야 할 길 ","M. 스캇 펙 지음 ;최미양 옮김","율리시즈","2011","","9788996589105","03180","189","169",
"309","그때그때 가볍게 산다 ","장성숙 지음","스몰빅미디어","2022","","9791191731194","03190","199.1","168",
"310","쇼펜하우어의 행복론과 인생론 ","아르투어 쇼펜하우어 지음 ;홍성광 옮김","을유문화사","2023","","9788932440095","04160","165.47","166",
"310","나는 왜 자꾸 내 탓을 할까 :내 마음 제대로 들여다보는 법 ","허규형 지음","밀리의서재","2023","","9791169083553","03180","186.3","166",
"310","무엇이 나를 행복하게 만드는가 ","리처드 J. 라이더,김정홍 옮김","책 읽어주는 남자","2024","","9791198530356","03190","199.1","166",
"313","나를 돌보지 않는 나에게 :정여울의 심리테라피 ","정여울 지음","김영사","2019","","9788934999348","03810","189.1","165",
"313","오리지널스 :어떻게 순응하지 않는 사람들이 세상을 움직이는가 ","지은이: 애덤 그랜트 ;옮긴이: 홍지수","한국경제신문 한경BP","2016","","9788947540674","03320","181.53","165",
"313","사람은 어떻게 생각하고 배우고 기억하는가 :하버드 최고의 강의 ","제레드 쿠니 호바스 지음 ;김나연 옮김","토네이도미디어그룹","2020","","9791158511746","03190","181.4","165",
"313","위로의 책 ","매트 헤이그 지음 ;정지현 옮김","비즈니스북스","2022","","9791162542965","03810","189.1","165",
"313","심리학이 이렇게 쓸모 있을 줄이야 ","류쉬안 지음 ;원녕경 옮김","다연","2018","","9791187962540","03320","189","165",
"313","파리의 심리학 카페 :흔들리는 삶의 중심을 되찾는 29가지 마음 수업 ","모드 르안 지음 ;김미정 옮김","클랩북스","2023","","9791198060594","03180","189.2","165",
"319","내가 뭘 했다고 번아웃일까요 ","안주연 지음","창비","2020","","9788936478445","03180","189.7","164",
"319","언제 행복할 것인가 :삶의 의미를 찾기 위한 10가지 질문 ","외르크 베르나르디 지음 ;이덕임 옮김","필름","2023","","9791196617189","03100","160.25","164",
"321","나를 다 안다는 착각 :무의식은 어떻게 나를 뒤흔드는가 ","카렌 호나이 지음 ;서나연 옮김","Page2(페이지2북스)","2023","","9791169850131","03180","185.5","163",
"321","딸에게 보내는 심리학 편지 :30년 동안 미처 하지 못했던 그러나 꼭 해 주고 싶은 이야기들 ","지은이: 한성희 ;일러스트: 손은경","메이븐","2020","","9791190538015","03180","180.4","163",
"321","용서하지 않을 권리 :피해자를 바라보는 적정한 시선과 태도에 관하여 ","김태경 지음","Whale Books(웨일북)","2022","","9791192097091","03300","186.5","163",
"324","미루는 습관을 이기는 힘 :당신의 뇌를 리셋하고 목표를 달성하는 법 ","줄리아 라베이 지음 ;김문주 옮김","RHK(알에이치코리아)","2024","","9788925575469","03190","189.1","162",
"324","행복한 이기주의자 :나의 가치는 내가 결정한다 ","웨인 다이어 지음 ;오현정 옮김","21세기북스","2019","","9788950973346","03320","199.1","162",
"324","스토아 수업 :철학은 어떻게 삶의 기술이 되는가 ","라이언 홀리데이,조율리 옮김","다산북스","2021","","9791130636368","03100","160.25","162",
"324","어떻게 살아야 할지 막막한 너에게 ","우쥔 지음 ;이지수 옮김","해와달","2019","","9791196756901","03190","199.1","162",
"328","오늘도 시작하지 못하는 당신을 위해 :잘하고 싶어 시작을 망설이는 세상의 모든 완벽주의자들을 위한 진짜 완벽주의 활용법 ","윤닥 지음","한빛비즈","2022","","9791157845941","03180","186.5","161",
"329","지극히 인간적인 삶에 대하여 :쇼펜하우어 《인생론》으로 되찾는 삶의 의미 ","이동용 지음","동녘","2015","","9788972977322","03100","165.47","160",
"330","강신주의 장자수업 :밑쳐진 삶을 위한 찬가","강신주 지음","한국교육방송공사","2023","1","9788954799454","04150","152.226","159",
"330","게으름에 대한 찬양","버트런드 러셀 지음;송은경 옮김","사회평론","2005","","9788956025797","03330","164.56","159",
"330","철학의 위안 :불안한 존재들을 위하여 ","저자: 알랭 드 보통 ;역자: 정명진","청미래","2012","","9788986836462","03840","101","159",
"330","니체의 자존감 수업 :니체에게서 배우는 나를 사랑하고 긍정하는 기술 ","사이토 다카시 지음 ;황미숙 옮김","현대지성","2024","","9791139717891","03100","182.1","159",
"334","공감의 배신 :아직도 공감이 선하다고 믿는 당신에게 ","폴 블룸 지음 ;이은진 옮김","시공사","2019","","9788952738967","03180","181.7","158",
"334","사랑의 기술 ","에리히 프롬 지음 ;정성호 옮김","범우","2015","","9788963651224","03160","181.71","158",
"334","어떤 생각들은 나의 세계가 된다 =작은 삶에서 큰 의미를 찾는 인생 철학법 /Ein gedanke wird zu meiner welt ","이충녕 지음","위즈덤하우스","2022","","9791168125032","03100","104","158",
"337","삶은 왜 짐이 되었는가 :서울대 박찬국 교수의 하이데거 명강의 ","박찬국 지음","북이십일","2017","","9788950971991","03100","165.84","157",
"337","왜 칸트인가 :인류 정신사를 완전히 뒤바꾼 코페르니쿠스적 전회 ","김상환 지음","북이십일","2019","","9788950981785","03100","165.21","157",
"337","관계 중독 :수치심과 결별하고 공의존에서 탈출하기 ","지은이: 달린 랜서 ;옮긴이: 박은숙","교양인","2018","","9791187064299","03180","189.2","157",
"337","(30년간 민감한 사람의 마음을 돌본 임상심리사가 발견한) 예민한 사람을 위한 좋은 심리 습관 ","캐린 홀 지음 ;신솔잎 옮김","빌리버튼","2021","","9791191228694","03190","181.7","157",
"341","절제의 기술 :유혹의 시대를 이기는 5가지 삶의 원칙 ","스벤 브링크만 지음 ;강경이 옮김","다산북스","2020","","9791130629353","03190","199.1","156",
"341","지금을 살지 못하는 당신에게 :논어에서 찾은 나의 이립 ","이지훈 지음","위즈덤하우스","2023","","9791168128101","03100","199.1","156",
"343","김경일 교수의 심리학 수업 :인간의 속마음을 들여다보는 일상의 과학 ","김경일 지음","김영사","2023","","9788934975618","04300","180","155",
"343","니체의 인생 상담소 :인생의 본질에 대한 니체의 12가지 통찰과 조언! ","페이허이즈 지음 ;이서연 옮김","성안북스","2019","","9788970673592","03100","165.77","155",
"343","철학의 역사 :삶과 죽음을 이야기하다 ","나이절 워버턴 지음 ;정미화 옮김","소소의 책","2019","","9791188941285","03100","160","155",
"346","손자병법 :시공을 초월한 전쟁론의 고전 ","손자 지음 ;김원중 옮김","Humanist(휴머니스트 출판그룹)","2016","","9788958623427","04140","152.27","154",
"346","습관의 재발견 :기적 같은 변화를 불러오는 작은 습관의 힘 ","스티븐 기즈 지음 ;구세희 옮김","비즈니스북스","2014","","9788997575336","13190","181.845","154",
"348","도둑맞은 뇌 :뇌과학이 발견한 기억의 7가지 오류 ","대니얼 샥터 지음 ;홍보람 옮김","인물과사상사","2023","","9788959066711","03180","181.4","153",
"348","당신의 방에 아무나 들이지 마라 :불편한 사람들을 끊어내는 문단속의 기술 ","스튜어트 에머리,신봉아 옮김","쌤앤파커스","2023","","9791165348304","03190","189.2","153",
"348","추리소설로 철학하기 :에드거 앨런 포에서 정유정까지 ","백휴 지음","나비클럽","2024","","9791191029918","03100","100","153",
"348","우리가 운명이라고 불렀던 것들 :그 모든 우연이 모여 오늘이 탄생했다 ","슈테판 클라인 지음 ;유영미 옮김","콘텐츠그룹 포레스트","2023","","9791192625270","03400","123.3","153",
"352","나의 MBTI가 궁금하단 마리몽 ","글: 김소나 ;그림: 이세진","더모던","2021","","9791164455355","03690","182.12","152",
"352","(잘될 운명으로 가는) 운의 알고리즘 =The algorithm of luck ","정회도 지음","Soul Society(소울소사이어티)","2021","","9791197410307","03180","188","152",
"354","내 안의 어린아이가 울고 있다 :상처 입은 내면아이와 화해하는 치유의 심리학 ","니콜 르페라 지음 ;이미정 옮김","웅진씽크빅","2021","","9788901252148","03180","186.5","151",
"354","예민함 내려놓기 :남보다 예민해서 힘든 사람들을 위한 내 안의 바늘 길들이기 ","오카다 다카시 지음 ;홍성민 옮김","어크로스","2018","","9791160560541","03180","182.12","151",
"354","미루기의 천재들 :레오나르도 다빈치와 찰스 다윈에서 당신과 나에게로 이어지는 미루기의 역사 ","앤드루 산텔라 지음 ;김하현 옮김","어크로스","2019","","9791196587321","03900","182.1","151",
"357","한동일의 라틴어 인생 문장 :삶의 고비마다 나를 일으킨 단 한 줄의 희망 ","지은이: 한동일","문학동네","2023","","9788954695800","03100","199.8","150",
"358","소크라테스의 변명·크리톤·파이돈·향연 :플라톤의 대화편 ","플라톤 [지음] ;박문재 옮김","현대지성","2019","","9791190398039","03160","160.23","149",
"358","겸손의 힘 :성장과 풍요로운 삶으로 이끄는 현명한 태도 ","대릴 반 통게렌 지음 ;신예용 옮김","상상스퀘어","2024","","9791192389561","03190","199.1","149",
"360","들숨에x긍정 날숨에x용기 ","지나영 지음","자음과모음","2023","","9788954448727","43190","199","148",
"360","명리 :운명을 읽다 ","강헌 지음","돌베개","2015","","9788971997048","03150","188.5","148",
"360","사랑의 8가지 법칙 :너와 나, 우리를 사랑하는 이유 ","지은이: 제이 셰티 ;옮긴이: 이지연","다산북스","2023","","9791130646794","03190","181.71","148",
"360","필로소피 랩 =내 삶을 바꾸는 오늘의 철학 연구소 /Philosphy lab ","조니 톰슨 지음 ;최다인 옮김","윌북","2021","","9791155814116","03100","104","148",
"360","스톱 씽킹 :행복을 끌어들이는 심리 법칙 ","리처드 칼슨 지음 ;박산호 옮김","윌북","2022","","9791155814338","03190","189","148",
"360","나는 괜찮은 사람입니다 :내려놓고 인정하고 나를 사랑하는 법 ","지은이: 법륜 ;그림: 드로잉메리","정토출판","2020","","9791187297260","03810","199.1","148",
"360","관계력 :오롯이 혼자 설 수 있을 때 비로소 가질 수 있는 것 ","김단 지음","클레이하우스","2023","","9791193235010","03190","189.2","148",
"360","가장 사적인 관계를 위한 다정한 철학책 :당신은 사랑 없이 존재할 수 있는가 ","이충녕 지음","클레이하우스","2023","","9791193235096","03100","104","148",
"368","(超譯) 니체의 말","시라토리 하루히코 편역 ;박미정 옮김","Samho Media(삼호미디어)","2014","2","9788978494960","03100","165.77","147",
"368","불행 피하기 기술 :영리하게 인생을 움직이는 52가지 비밀 ","롤프 도벨리 지음 ;유영미 옮김","인플루엔셜(Influential)","2018","","9791186560617","03190","199.1","147",
"370","왓칭 =신이 부리는 요술 /Watching ","김상운 지음","정신세계사","2011","","9788935703463","03320","181.37","146",
"370","사무실의 도른자들 ","테사 웨스트 지음 ;박다솜 옮김","문학동네","2023","","9788954695930","03180","189.26","146",
"370","세계 철학 필독서 50 :플라톤부터 마이클 샌델까지 2500년 철학 명저 50권을 한 권에 ","톰 버틀러 보던 지음 ;이시은 옮김","센시오","2022","","9791166570841","03100","100","146",
"373","아들러의 인간이해 :세 가지 키워드로 읽는 아들러 심리학 ","알프레드 아들러 지음 ;홍혜경 옮김","을유문화사","2016","","9788932473383","03180","182.1","145",
"374","마음챙김이 일상이 되면 달라지는 것들 :지금 이 순간에 몰입할 때 생기는 내면의 힘에 관하여 ","캐럴라인 웰치 지음 ;최윤영 옮김","웅진씽크빅","2021","","9788901250045","03180","182.233","144",
"374","생각의 지도","리처드 E. 니스벳 지음;최인철 역","김영사","2004","","9788934914488","03300","181.3","144",
"374","가치 있는 삶 :무엇을 선택하고 이룰 것인가 ","미로슬라브 볼프,김한슬기 옮김","흐름출판","2023","","9788965966036","03100","126","144",
"374","애쓰지 않고 편안하게","김수현","놀(다산북스)","2020","","9791130629636","13740","189","144",
"374","마음은 단단하게 인생은 유연하게 :정신과 의사가 권하는 인생이 편해지는 유연함의 기술 ","정두영 지음","길벗","2022","","9791140700752","03180","189.1","144",
"374","개소리에 관하여 ","지은이: 해리 G. 프랭크퍼트 ;옮긴이: 이윤","필로소픽","2016","","9791157830572","03100","194.4","144",
"374","하버드 감정 수업 :세계 최고의 지성들이 배우는 감정의 심리학 ","쉬셴장 지음 ;송은진 옮김","와이즈맵","2019","","9791189328115","03190","181.7","144",
"374","그렇게 말해줘서 고마워 :나를 지키고 관계를 지키는 일상의 단단한 언어들 ","지은이: 김유진 ;일러스트: 하효정","Fika","2020","","9791190299145","03810","189.2","144",
"374","삶이 당신보다 더 잘 안다 :숲속 현자의 내맡김 수업 ","마이클 A. 싱어 지음 ;이균형 옮김","라이팅하우스","2023","","9791193081037","03180","189","144",
"383","인지심리학 :생각하고 기억하고 결정하는, 우리 뇌와 마음의 작동 방식 ","존 폴 민다 지음 ;노태복 옮김","웅진씽크빅","2023","","9788901271422","03180","181.3","143",
"383","아직 오지 않은 날들을 위하여 :세계적 지성이 전하는 나이듦의 새로운 태도 ","파스칼 브뤼크네르 지음 ;이세진 옮김","인플루엔셜","2021","","9791168340039","03100","199.7","143",
"385","동물 해방 ","피터 싱어 지음 ;김성한 옮김","연암서가","2012","","9788994054278","03190","198","142",
"385","(지적 허영을 위한) 퇴근길 철학툰 ","이즐라 지음","넥서스","2019","","9791161655543","03100","160","142",
"385","아무리 잘해줘도 당신 곁에 남지 않는다 :가짜 관계에 끌려다니지 않고 내가 행복한 진짜 관계를 맺는 법 ","전미경 지음","위즈덤하우스","2024","","9791171711833","03180","189.2","142",
"388","기분이 태도가 되지 않게 :에스더버니 에디션 ","레몬심리 지음 ;박영란 옮김","웅진씽크빅","2023","","9788901270203","03180","181.71","141",
"388","말랑말랑 생각법 :일도 삶도 바뀌잖아 ","지은이: 한명수","김영사","2023","","9788934966036","03320","181.53","141",
"388","도망치고 싶을 때 읽는 책 ","이시하라 가즈코 지음 ;이정은 옮김","홍익출판사","2017","","9788970655918","03180","189","141",
"388","(부와 행복을 끌어당기는) 말의 알고리즘 =Algorithm of words ","고은미,김정호 지음","스몰빅미디어","2022","","9791191731255","03190","189","141",
"388","나는 왜 내 마음이 버거울까? :정신과 의사 캘선생의 상담소 ","글·그림: 유영서","미래의창","2023","","9791192519791","03180","186.3","141",
"393","서양철학사","군나르 시르베크,윤형식 옮김","이학사","2016","2","9788961472296","94100","160","140",
"393","철학과 굴뚝 청소부:데카르트에서 들뢰즈까지 : 근대철학의 경계들","이진경 지음","그린비","2005","","9788976829429","03100","100","140",
"393","혼자 시작하는 사주명리 공부 :기초부터 심화, 다양한 사례 분석까지 한 권으로 끝내는 친절한 사주명리학 강의 ","김원 지음","길벗","2022","","9791140700561","03180","188.5","140",
"393","코어 논리학 :논리적 추론과 증명 테크닉 =Core logic : logical inference and proof techniques ","지은이: 이병덕","성균관대학교 출판부","2019","","9791155503416","03170","170","140",
"393","심리 조작의 비밀 :어떻게 마음을 지배하고 행동을 설계하는가 ","오카다 다카시 지음 ;황선종 옮김","어크로스","2016","","9791160560015","03190","184.4","140",
"393","행복의 기원 :인간의 행복은 어디서 오는가 ","서은국 지음","북이십일 아르테","2024","","9791171175864","03180","181.71","140",
"393","걱정에게 먹이를 주지 마라 :유리멘탈에서 강철멘탈로 거듭나는 방법 ","스기타 다카시 지음 ;양필성 옮김","스몰빅미디어","2023","","9791191731552","03190","189.1","140",
"400","마음 가면 :수치심, 불안, 강박에 맞서는 용기의 심리학 ","브레네 브라운 지음 ;안진이 옮김","웅진씽크빅","2023","","9788901268354","03180","189","139",
"400","신경 끄기의 기술 :지존 에디션 ","마크 맨슨 지음 ;한재호 옮김","웅진씽크빅","2023","","9788901272030","03190","199.1","139",
"400","인생 수업","엘리자베스 퀴블러 로스,류시화 옮김","이레","2006","","9788957090817","03840","199.1","139",
"400","상처받은 내면아이 치유","John Bradshaw 저;오제은 역","학지사","2005","","9788958910060","03180","189","139",
"400","사랑의 도구들 :사랑할 때 미처 몰랐던 관계의 모든 것 ","유선경 지음","다산북스","2023","","9791130644158","03190","182.2","139",
"405","푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기 :교양인을 위한 구조주의 강의 ","우치다 타츠루 지음 ;이경덕 옮김","갈라파고스","2010","","9788990809339","03160","139","138",
"405","당신이 플라시보다 :원하는 삶을 창조하는 마음 활용법 ","조 디스펜자 지음 ;추미란 옮김","샨티","2016","","9788991075030","03180","189","138",
"405","(조셉 머피) 부의 초월자 :무한의 부를 창조하는 잠재의식의 힘 ","조셉 머피 지음 ;조율리 옮김","다산북스","2022","","9791130693989","04190","181.38","138",
"405","동물을 위한 정의 :번영하는 동물의 삶을 위한 우리 공동의 책임 ","지은이: 마사 너스바움 ;옮긴이: 이영래","학산문화사","2023","","9791141122515","03190","194.9","138",
"405","오십, 나는 재미있게 살기로 했다 ","이서원 지음","Between the Trees(나무사이)","2024","","9791198721815","03180","199.1","138",
"410","사랑에 관한 오해 :관계를 망가뜨리는 10가지 잘못된 믿음 ","개리 르완도스키 지음 ;이지민 옮김","RHK(알에이치코리아)","2022","","9788925578415","03180","182.2","137",
"410","선악의 저편 :미래 철학의 서곡 ","지은이: 프리드리히 니체 ;옮긴이: 박찬국","아카넷","2018","","9788957336113","94160","165.77","137",
"410","세계 심리학 필독서 30 =프로이트부터 스키너까지 심리학 명저 30권을 한 권에 /Must read psychology classic 30 ","사토 다쓰야 지음 ;박재영 옮김","센시오","2022","","9791166570551","03180","180","137",
"410","(세상에서 가장 재미있는) 61가지 심리실험 :인간관계편 ","이케가야 유지 지음 ;이강훈 그림","사람과나무사이","2019","","9791188635160","03180","180.733","137",
"414","그들이 그렇게 연애하는 까닭 :사랑에 대한 낭만적 오해를 뒤엎는 애착의 심리학 ","아미르 레빈,이후경 옮김","랜덤하우스코리아","2011","","9788925545042","03180","182.2","136",
"414","라캉, 바디우, 들뢰즈의 세계관 =Jacques Lacan Alain Badiou Gilles Deleuze ","장용순 지음","이학사","2023","","9788961474375","03100","166.8","136",
"414","꿈의 해석 :무의식의 세계를 열어젖힌 정신분석의 보고 ","프로이트 지음 ;이환 편역","돋을새김","2014","","9788961671712","03180","185.51","136",
"414","아들러 성격 상담소 :내 뜻대로 되지 않는 성격 때문에 인생이 힘든 당신에게 ","기시미 이치로 지음 ;이영미 옮김","생각의날개","2022","","9791185428673","03180","182.12","136",
"414","왜 내 사랑은 이렇게 힘들까 :애착의 네 가지 유형과 치유에 대하여 ","다이앤 풀 헬러 지음 ;유혜인 옮김","멀리깊이","2024","","9791191439410","03180","183","136",
"419","사람 공부 :논어에서 찾은 인간관계의 처음과 끝 ","조윤제 지음","청림출판","2023","","9788935214464","03100","148.3","135",
"419","다크호스 :성공의 표준 공식을 깨는 비범한 승자들의 원칙 ","토드 로즈,정미나 옮김","21세기북스(북이십일 21세기북스)","2019","","9788950982256","03370","189.1","135",
"419","필링 굿 ","데이비드 번스 지음 ;이미옥 옮김","아름드리미디어","2011","","9788988404867","03180","189.1","135",
"419","(내 안의 충동에서 자유로워지는) 절제 수업 ","라이언 홀리데이 지음 ;정지인 옮김","다산북스","2023","","9791130649207","03100","199.1","135",
